team1,team1_1st_downs,team1_numberpenalties,team1_penaltyyards,team1_3rd_down_efficiency,team1_4th_down_efficiency,team1_comp/att,team1_defensive_/_special_teams_tds,team1_fumbles_lost,team1_interceptions_thrown,team1_passing,team1_passing_1st_downs,team1_red_zone_(made-att),team1_rushing,team1_rushing_1st_downs,team1_rushing_attempts,team1_sacks-yards_lost,team1_total_drives,team1_total_plays,team1_total_yards,team1_turnovers,team1_yards_per_pass,team1_yards_per_play,team1_yards_per_rush
Colts,22.0,6.5,53.333333333333336,0.4066058941058941,0.5416666666666666,0.6756690213887276,0.08333333333333333,0.4166666666666667,0.5833333333333334,241.0,12.166666666666666,0.6708333333333334,134.41666666666666,8.0,26.333333333333332,0.10614966301151278,9.916666666666666,60.0,375.4166666666667,1.0,7.25,6.266666666666667,5.008333333333334
Commanders,19.583333333333332,6.916666666666667,56.5,0.38136242842125195,0.5277777777777778,0.6417120533787201,0.08333333333333333,0.5833333333333334,0.6666666666666666,198.66666666666666,9.75,0.7597222222222223,138.91666666666666,7.5,28.416666666666668,0.200750407000407,9.833333333333334,60.666666666666664,337.5833333333333,1.25,6.425,5.608333333333333,4.8
Cowboys,23.25,7.833333333333333,64.91666666666667,0.43658112720612724,0.5,0.688973666724681,0.16666666666666666,0.5,0.75,271.25,13.833333333333334,0.6041666666666666,121.83333333333333,6.5,26.25,0.23768090569561154,10.583333333333334,64.83333333333333,393.0833333333333,1.25,7.1499999999999995,6.075,4.658333333333333
Dolphins,17.25,5.833333333333333,48.083333333333336,0.3703574203574203,0.4305555555555556,0.6713598696062498,0.08333333333333333,0.3333333333333333,1.1666666666666667,183.08333333333334,10.333333333333334,0.5319444444444444,117.08333333333333,6.0,24.333333333333332,0.1242044818693994,9.916666666666666,56.0,300.1666666666667,1.5,5.883333333333333,5.391666666666667,4.766666666666667
Eagles,17.083333333333332,7.583333333333333,63.75,0.33199242886742886,0.37222222222222223,0.6688193565559715,0.25,0.5,0.16666666666666666,196.25,9.333333333333334,0.6666666666666666,108.5,6.333333333333333,27.25,0.14471012730283828,10.5,58.0,304.75,0.6666666666666666,6.375,5.325,3.966666666666667
Falcons,19.583333333333332,5.416666666666667,44.5,0.3153846153846154,0.3263888888888889,0.6174654460523231,0.0,0.5833333333333334,0.3333333333333333,210.75,10.75,0.6,123.91666666666667,7.0,27.5,0.13189988116458704,11.0,61.083333333333336,334.6666666666667,0.9166666666666666,6.375,5.441666666666666,4.391666666666667
Giants,20.46153846153846,7.384615384615385,62.92307692307692,0.3989885114885115,0.39871794871794874,0.6136508833806175,0.0,0.46153846153846156,0.6153846153846154,216.6153846153846,9.538461538461538,0.45769230769230773,123.46153846153847,8.307692307692308,29.923076923076923,0.3606704406704407,10.307692307692308,64.46153846153847,340.0769230769231,1.0769230769230769,6.130769230769231,5.238461538461538,4.146153846153846
Jaguars,20.583333333333332,8.666666666666666,71.75,0.36381454193954194,0.49444444444444446,0.6062015975077845,0.25,0.25,0.9166666666666666,202.75,10.75,0.5291666666666667,123.25,7.5,29.166666666666668,0.1262855180666713,11.083333333333334,64.75,326.0,1.1666666666666667,5.866666666666667,5.05,4.208333333333333
Jets,17.166666666666668,6.833333333333333,56.75,0.3638858826358826,0.40277777777777773,0.6075842099392824,0.25,0.75,0.4166666666666667,146.83333333333334,8.333333333333334,0.4458333333333333,133.66666666666666,7.583333333333333,28.0,0.1456348548032499,10.916666666666666,59.416666666666664,280.5,1.1666666666666667,4.625,4.633333333333334,4.75
Lions,20.0,6.166666666666667,45.25,0.38784646725823196,0.4375,0.7012514835790697,0.08333333333333333,0.25,0.4166666666666667,238.16666666666666,12.416666666666666,0.575595238095238,138.08333333333334,6.75,27.583333333333332,0.1163884907363168,10.916666666666666,61.583333333333336,376.25,0.6666666666666666,7.2,6.091666666666666,5.016666666666667
Packers,20.333333333333332,6.333333333333333,47.166666666666664,0.48476338476338476,0.5555555555555555,0.6723192609152461,0.0,0.3333333333333333,0.25,223.41666666666666,11.333333333333334,0.7069444444444445,117.16666666666667,7.166666666666667,29.166666666666668,0.12009604219608928,9.833333333333334,60.916666666666664,340.5833333333333,0.5833333333333334,7.075,5.591666666666666,4.05
Panthers,19.153846153846153,5.461538461538462,43.30769230769231,0.3599718908542438,0.6487179487179487,0.6399641115589391,0.15384615384615385,0.5384615384615384,0.7692307692307693,185.69230769230768,10.615384615384615,0.44999999999999996,125.46153846153847,6.769230769230769,28.46153846153846,0.12313673118573298,9.923076923076923,61.53846153846154,311.15384615384613,1.3076923076923077,5.584615384615385,5.007692307692308,4.338461538461538
Patriots,20.53846153846154,6.230769230769231,51.30769230769231,0.4244729629345014,0.6128205128205129,0.7241895105433998,0.46153846153846156,0.5384615384615384,0.46153846153846156,249.69230769230768,12.23076923076923,0.4717948717948718,112.92307692307692,6.769230769230769,28.923076923076923,0.35992013360434416,10.23076923076923,61.84615384615385,362.61538461538464,1.0,7.846153846153846,5.9,3.8615384615384616
Raiders,16.25,7.166666666666667,58.416666666666664,0.34031907634848807,0.34722222222222215,0.6774640725573519,0.0,0.25,1.1666666666666667,184.08333333333334,10.416666666666666,0.5763888888888888,75.41666666666667,4.083333333333333,22.083333333333332,0.13720527808549585,11.083333333333334,57.5,259.5,1.4166666666666667,5.2749999999999995,4.491666666666666,3.1999999999999997
Rams,22.416666666666668,4.333333333333333,35.5,0.38548627298627297,0.611111111111111,0.6604399752217252,0.08333333333333333,0.5833333333333334,0.3333333333333333,246.58333333333334,13.333333333333334,0.6777777777777777,113.5,6.833333333333333,25.833333333333332,0.10579004329004327,10.333333333333334,60.75,360.0833333333333,0.9166666666666666,6.958333333333333,5.916666666666667,4.4750000000000005
Ravens,18.083333333333332,5.833333333333333,45.5,0.3732268956533662,0.5069444444444444,0.6628867942570839,0.08333333333333333,0.8333333333333334,0.6666666666666666,180.5,8.833333333333334,0.4694444444444444,136.75,7.583333333333333,27.5,0.17873013158339243,10.916666666666666,56.75,317.25,1.5,6.408333333333334,5.666666666666667,5.033333333333333
Saints,18.416666666666668,7.0,50.5,0.364780977464801,0.2972222222222222,0.6655554152240363,0.16666666666666666,0.75,0.8333333333333334,205.91666666666666,10.166666666666666,0.40972222222222215,90.66666666666667,5.916666666666667,25.333333333333332,0.16700111762231437,10.25,63.5,296.5833333333333,1.5833333333333333,5.658333333333334,4.7749999999999995,3.5416666666666665
Seahawks,20.083333333333332,6.25,49.5,0.3979898573648573,0.375,0.6904311412849883,0.4166666666666667,0.9166666666666666,0.9166666666666666,235.58333333333334,10.75,0.6083333333333333,116.91666666666667,7.083333333333333,29.916666666666668,0.11754231607172783,11.0,58.5,352.5,1.8333333333333333,8.708333333333334,6.133333333333333,3.975
Steelers,17.0,6.083333333333333,48.083333333333336,0.3933973433973434,0.2777777777777778,0.6633689556829149,0.25,0.4166666666666667,0.75,187.83333333333334,8.75,0.6791666666666667,93.83333333333333,6.333333333333333,23.583333333333332,0.1148653293873882,10.583333333333334,55.583333333333336,281.6666666666667,1.1666666666666667,5.925,5.041666666666667,4.0
Texans,19.333333333333332,7.166666666666667,59.5,0.3474427057147645,0.6458333333333334,0.6420917194609145,0.16666666666666666,0.25,0.5833333333333334,219.08333333333334,11.416666666666666,0.36388888888888893,107.66666666666667,5.5,26.583333333333332,0.10961430120822908,11.166666666666666,64.41666666666667,326.75,0.8333333333333334,5.916666666666667,5.066666666666666,4.091666666666667
Titans,15.0,7.5,57.083333333333336,0.2813866416807593,0.31646825396825395,0.5874536609830727,0.25,0.8333333333333334,0.5,165.75,9.5,0.38888888888888884,76.66666666666667,4.166666666666667,19.666666666666668,0.1381464628377613,10.5,58.0,242.41666666666666,1.3333333333333333,4.266666666666667,4.1499999999999995,3.9166666666666665
Vikings,16.333333333333332,7.416666666666667,59.583333333333336,0.29566498316498313,0.38055555555555554,0.6030252319672487,0.16666666666666666,0.5833333333333334,1.5833333333333333,173.16666666666666,9.083333333333334,0.5055555555555555,99.41666666666667,5.333333333333333,21.5,0.17290419335375473,11.25,55.666666666666664,272.5833333333333,2.1666666666666665,4.925,4.8,4.541666666666667
